Daily_Time_Spent_on_Site,Age,Area_Income,Daily_Internet_Usage,Ad_Topic_Line,Gender,Country,Timestamp,Clicked_on_Ad,Continent,Parent_Country,Hour,Day
81.75,60,58966.22,124.54,Focused upward-trending core,Female,Saint Helena,2016-03-09 00:41:00,1,Africa,United Kingdom,00:00,Wednesday
79.52,25,50506.44,202.18,Polarized bifurcated array,Female,Albania,2016-07-08 17:14:00,1,Europe,Albania,17:00,Friday
60.53,22,31215.88,120.06,Configurable 24/7 hub,Female,Cambodia,2016-02-19 20:49:00,1,Asia,Cambodia,20:00,Friday
84.73,26,46033.73,149.79,Compatible intangible customer loyalty,Male,Albania,2016-03-23 09:43:00,1,Europe,Albania,09:00,Wednesday
40.17,26,51317.33,131.68,Monitored context-sensitive initiative,Female,Albania,2016-01-01 15:14:00,1,Europe,Albania,15:00,Friday
73.89,39,56180.93,204.79,Polarized bifurcated array,Female,Croatia,2016-05-30 18:08:00,0,Europe,Croatia,18:00,Monday
74.06,42,60514.05,199.43,Stand-alone tangible moderator,Female,Czech Republic,2016-05-15 03:10:00,1,Europe,Czech Republic,03:00,Sunday
81.98,34,20592.99,160.03,Cloned explicit middleware,Male,Namibia,2016-03-11 00:05:00,0,Africa,Namibia,00:00,Friday
49.21,26,70203.74,138.68,De-engineered attitude-oriented projection,Female,Qatar,2016-01-17 18:45:00,0,Asia,Qatar,18:00,Sunday
40.04,22,59550.05,121.07,Customizable modular Internet solution,Female,Mali,2016-07-03 04:11:00,0,Africa,Mali,04:00,Sunday
46.61,34,59785.94,235.94,Cloned explicit middleware,Female,Turkmenistan,2016-06-06 22:41:00,1,Asia,Turkmenistan,22:00,Monday
65.07,34,57868.44,114.53,Team-oriented transitional methodology,Male,Denmark,2016-05-09 08:44:00,1,Europe,Denmark,08:00,Monday
80.3,49,45632.51,168.34,Streamlined homogeneous analyzer,Female,Netherlands,2016-02-05 16:50:00,1,Europe,Netherlands,16:00,Friday
43.84,32,55424.24,172.83,Focused upward-trending core,Female,Chile,2016-04-28 22:54:00,0,South America,Chile,22:00,Thursday
41.73,31,61840.26,207.17,Profound executive flexibility,Male,Bosnia and Herzegovina,2016-07-09 11:18:00,0,Europe,Bosnia and Herzegovina,11:00,Saturday
35.61,39,74623.27,124.44,Intuitive exuding service-desk,Female,Guernsey,2016-04-07 15:18:00,0,Europe,Guernsey,15:00,Thursday
83.71,45,31092.93,137.24,Enhanced homogeneous moderator,Male,Bosnia and Herzegovina,2016-03-16 07:59:00,1,Europe,Bosnia and Herzegovina,07:00,Wednesday
78.53,51,57868.44,123.13,Operative scalable emulation,Female,Hungary,2016-01-27 18:25:00,1,Europe,Hungary,18:00,Wednesday
51.87,29,69646.35,200.71,Digitized zero-defect implementation,Female,Burundi,2016-06-12 21:21:00,0,Africa,Burundi,21:00,Sunday
62.06,40,41232.89,117.3,Fully-configurable incremental Graphical User Interface,Female,Uganda,2016-04-21 16:10:00,1,Africa,Uganda,16:00,Thursday
51.24,36,61610.05,140.46,Up-sized incremental encryption,Female,Liechtenstein,2016-02-04 08:53:00,1,Europe,Liechtenstein,08:00,Thursday
43.63,35,50671.6,140.15,Multi-tiered interactive neural-net,Male,Palestinian Territory,2016-04-27 04:28:00,1,Asia,Palestine,04:00,Wednesday
42.04,49,39031.89,195.69,Streamlined homogeneous analyzer,Male,Australia,2016-04-04 20:01:00,1,Oceania,Australia,20:00,Monday
50.63,35,73889.99,109.29,Business-focused real-time toolset,Male,Hong Kong,2016-04-07 15:18:00,0,Asia,Hong Kong,15:00,Thursday
46.61,45,59886.58,174.88,Enhanced homogeneous moderator,Female,Micronesia,2016-04-20 21:49:00,1,Oceania,Micronesia,21:00,Wednesday
56.39,27,36884.23,234.75,Front-line dynamic model,Female,Guatemala,2016-07-03 04:11:00,0,North America,Guatemala,04:00,Sunday
41.73,23,47258.59,158.35,Phased clear-thinking encoding,Female,Czech Republic,2016-04-27 04:28:00,1,Europe,Czech Republic,04:00,Wednesday
40.04,28,71222.4,217.37,Realigned intangible benchmark,Female,Zambia,2016-02-26 01:18:00,0,Africa,Zambia,01:00,Friday
60.23,33,72325.91,112.72,Compatible composite project,Male,Vanuatu,2016-02-06 17:48:00,1,Oceania,Vanuatu,17:00,Saturday
75.55,36,59240.24,127.01,Virtual scalable secured line,Female,Kazakhstan,2016-07-03 04:11:00,0,Asia,Kazakhstan,04:00,Sunday
55.6,24,55041.6,172.83,Optimized systemic capability,Male,Sri Lanka,2016-03-18 13:22:00,0,Asia,Sri Lanka,13:00,Friday
62.42,43,55642.32,198.45,Optimized upward-trending productivity,Male,Northern Mariana Islands,2016-04-03 21:13:00,1,Oceania,United States of America,21:00,Sunday
81.98,22,56782.18,117.3,Virtual executive implementation,Female,Uganda,2016-06-16 03:17:00,1,Africa,Uganda,03:00,Thursday
46.61,40,75769.82,194.62,Vision-oriented real-time framework,Female,Uganda,2016-07-21 10:54:00,1,Africa,Uganda,10:00,Thursday
79.54,45,59610.81,174.88,Secured 24hour policy,Female,Nicaragua,2016-02-11 04:37:00,1,North America,Nicaragua,04:00,Thursday
35.61,39,37334.78,138.87,Horizontal national architecture,Female,Libyan Arab Jamahiriya,2016-05-08 22:24:00,1,Africa,Libya,22:00,Sunday
48.46,28,70324.8,221.94,Inverse local hub,Female,Ghana,2016-05-06 21:07:00,0,Africa,Ghana,21:00,Friday
73.21,42,34418.09,129.8,Face-to-face mission-critical definition,Male,Hong Kong,2016-04-06 11:24:00,1,Asia,Hong Kong,11:00,Wednesday
59.22,40,27086.4,229.12,Versatile scalable encryption,Female,Greece,2016-04-22 00:28:00,1,Europe,Greece,00:00,Friday
64.75,36,38067.08,124.44,Innovative background conglomeration,Female,Uganda,2016-02-03 07:59:00,1,Africa,Uganda,07:00,Wednesday
82.07,22,63363.04,133.2,Customizable modular Internet solution,Female,United States of America,2016-07-03 04:11:00,0,North America,United States of America,04:00,Sunday
66.08,48,52736.33,201.15,Function-based context-sensitive secured line,Male,Turkey,2016-07-17 01:13:00,1,Asia,Turkey,01:00,Sunday
38.37,32,55424.24,172.83,Focused upward-trending core,Male,Latvia,2016-04-28 22:54:00,0,Europe,Latvia,22:00,Thursday
56.16,33,43974.49,123.13,Grass-roots coherent extranet,Female,Hungary,2016-06-16 03:17:00,1,Europe,Hungary,03:00,Thursday
69.15,52,19345.36,130.86,Universal empowering adapter,Female,Eritrea,2016-07-19 08:32:00,1,Africa,Eritrea,08:00,Tuesday
47.48,29,69646.35,158.56,Mandatory coherent groupware,Male,Senegal,2016-04-17 21:39:00,0,Africa,Senegal,21:00,Sunday
80.3,37,68448.94,181.02,Devolved human-resource circuit,Female,Netherlands,2016-02-05 16:50:00,1,Europe,Netherlands,16:00,Friday
56.39,29,64267.88,167.22,Cross-group systemic customer loyalty,Female,Australia,2016-02-03 19:12:00,1,Oceania,Australia,19:00,Wednesday
80.46,26,60315.19,228.78,Sharable reciprocal project,Male,Bosnia and Herzegovina,2016-02-15 12:25:00,0,Europe,Bosnia and Herzegovina,12:00,Monday
80.3,55,64021.55,193.29,Configurable tertiary capability,Male,Switzerland,2016-06-13 18:50:00,1,Europe,Switzerland,18:00,Monday
57.24,33,43974.49,178.69,Profound well-modulated array,Male,Burkina Faso,2016-03-24 06:36:00,1,Africa,Burkina Faso,06:00,Thursday
37.45,31,56180.93,207.17,Inverse local hub,Female,American Samoa,2016-05-19 11:16:00,0,Oceania,American Samoa,11:00,Thursday
61.22,45,59610.81,235.99,Enhanced homogeneous moderator,Female,Micronesia,2016-03-05 12:03:00,1,Oceania,Micronesia,12:00,Saturday
51.24,36,32549.95,203.9,Team-oriented zero-defect initiative,Male,American Samoa,2016-06-29 13:35:00,0,Oceania,American Samoa,13:00,Wednesday
71.84,31,56180.93,124.44,Intuitive exuding service-desk,Female,Madagascar,2016-06-15 11:56:00,0,Africa,Madagascar,11:00,Wednesday
50.08,30,69428.73,174.88,Total 5thgeneration standardization,Female,Tonga,2016-05-30 20:07:00,1,Oceania,Tonga,20:00,Monday
40.47,35,73889.99,236.87,Front-line dynamic model,Male,Ukraine,2016-01-17 18:45:00,0,Europe,Ukraine,18:00,Sunday
69.62,34,34191.23,203.84,Cloned explicit middleware,Male,Namibia,2016-03-11 00:05:00,0,Africa,Namibia,00:00,Friday
39.96,44,50723.67,140.95,Expanded radical software,Female,Venezuela,2016-03-01 22:06:00,0,South America,Venezuela,22:00,Tuesday
86.06,35,51119.93,226.54,Polarized modular function,Male,Guatemala,2016-01-01 15:14:00,1,North America,Guatemala,15:00,Friday
36.08,45,57195.96,174.88,Secured 24hour policy,Female,Czech Republic,2016-03-05 12:03:00,1,Europe,Czech Republic,12:00,Saturday
63.26,31,32847.53,153.12,Future-proofed grid-enabled implementation,Male,United States Virgin Islands,2016-02-19 13:26:00,0,North America,United States Virgin Islands,13:00,Friday
51.24,54,38609.2,182.2,Virtual scalable secured line,Female,Malaysia,2016-03-31 20:55:00,0,Asia,Malaysia,20:00,Thursday
69.62,23,25739.09,172.81,Realigned systematic function,Male,Serbia,2016-05-19 11:16:00,0,Europe,Serbia,11:00,Thursday
74.63,27,60082.66,214.42,Front-line dynamic model,Female,Ukraine,2016-07-03 04:11:00,0,Europe,Ukraine,04:00,Sunday
36.08,38,47510.42,230.93,Profit-focused dedicated utilization,Female,Western Sahara,2016-05-19 14:30:00,1,Africa,Western Sahara,14:00,Thursday
65.59,28,73207.15,258.62,Cloned object-oriented benchmark,Female,South Africa,2016-02-27 12:34:00,1,Africa,South Africa,12:00,Saturday
89.05,44,64011.26,125.22,Profit-focused secondary portal,Female,United States of America,2016-07-13 01:48:00,0,North America,United States of America,01:00,Wednesday
51.24,36,59240.24,222.25,Front-line bandwidth-monitored capacity,Male,Somalia,2016-01-01 05:31:00,0,Africa,Somalia,05:00,Friday
65.65,36,74535.94,140.46,Total 5thgeneration standardization,Female,Faroe Islands,2016-07-03 04:11:00,0,Europe,Faroe Islands,04:00,Sunday
54.88,51,74535.94,188.56,Vision-oriented real-time framework,Female,Malta,2016-05-12 21:32:00,1,Europe,Malta,21:00,Thursday
54.08,36,59240.24,205.5,Optional full-range projection,Male,Senegal,2016-07-08 03:47:00,0,Africa,Senegal,03:00,Friday
69.62,23,42162.9,211.38,Future-proofed coherent budgetary management,Male,Czech Republic,2016-03-09 03:41:00,1,Europe,Czech Republic,03:00,Wednesday
79.54,41,57846.68,126.39,Synergistic reciprocal attitude,Male,Micronesia,2016-05-31 23:42:00,1,Oceania,Micronesia,23:00,Tuesday
42.04,29,49850.52,216.49,Mandatory coherent groupware,Female,Burundi,2016-05-03 16:02:00,0,Africa,Burundi,16:00,Tuesday
80.3,52,36752.24,157.04,Compatible composite project,Female,Greece,2016-05-12 21:32:00,1,Europe,Greece,21:00,Thursday
76.58,46,33951.63,231.95,Proactive actuating Graphical User Interface,Male,Australia,2016-03-10 23:36:00,1,Oceania,Australia,23:00,Thursday
83.4,49,45632.51,113.8,Streamlined homogeneous analyzer,Female,Netherlands,2016-04-04 20:01:00,1,Europe,Netherlands,20:00,Monday
59.51,29,66504.16,167.22,Digitized content-based circuit,Female,Saint Helena,2016-06-12 21:21:00,0,Africa,United Kingdom,21:00,Sunday
43.49,37,23936.86,217.37,Devolved human-resource circuit,Female,Gabon,2016-05-30 18:08:00,0,Africa,Gabon,18:00,Monday
55.6,35,25603.93,236.87,Robust uniform framework,Female,Ukraine,2016-02-10 13:46:00,0,Europe,Ukraine,13:00,Wednesday
61.22,31,78119.5,219.55,Intuitive exuding service-desk,Female,Guam,2016-01-03 07:13:00,0,Oceania,Guam,07:00,Sunday
60.53,38,50723.67,187.76,Configurable disintermediate throughput,Female,Angola,2016-01-15 19:40:00,0,Africa,Angola,19:00,Friday
44.46,33,41547.62,178.69,Diverse modular interface,Male,Vanuatu,2016-04-18 15:54:00,0,Oceania,Vanuatu,15:00,Monday
89.05,34,60637.62,140.67,Assimilated hybrid initiative,Male,Equatorial Guinea,2016-03-05 20:53:00,1,Africa,Equatorial Guinea,20:00,Saturday
39.96,25,50671.6,241.03,Focused systemic benchmark,Male,Christmas Island,2016-03-23 09:43:00,0,Asia,Christmas Island,09:00,Wednesday
65.59,37,37334.78,109.29,Universal global intranet,Male,Australia,2016-02-19 20:49:00,0,Oceania,Australia,20:00,Friday
90.97,42,60514.05,238.58,Right-sized mobile initiative,Female,Czech Republic,2016-04-06 11:24:00,1,Europe,Czech Republic,11:00,Wednesday
41.73,23,32252.38,217.37,Synchronized user-facing core,Male,United States Virgin Islands,2016-03-20 07:12:00,0,North America,United States Virgin Islands,07:00,Sunday
59.51,40,57519.64,167.22,Digitized content-based circuit,Female,Niger,2016-06-11 06:47:00,0,Africa,Niger,06:00,Saturday
70.58,27,36884.23,234.75,Monitored object-oriented Graphic Interface,Male,Dominican Republic,2016-06-22 05:22:00,1,North America,Dominican Republic,05:00,Wednesday
65.07,34,34191.23,168.34,Cloned explicit middleware,Male,Equatorial Guinea,2016-02-27 08:52:00,0,Africa,Equatorial Guinea,08:00,Saturday
40.47,35,25603.93,236.87,Profound zero administration instruction set,Female,Ukraine,2016-07-18 01:36:00,0,Europe,Ukraine,01:00,Monday
47.74,33,61005.87,113.12,Front-line heuristic data-warehouse,Male,Vanuatu,2016-06-12 21:21:00,0,Oceania,Vanuatu,21:00,Sunday
51.87,40,25603.93,219.91,Robust uniform framework,Female,Burundi,2016-04-01 09:21:00,0,Africa,Burundi,09:00,Friday
79.97,36,76003.47,140.46,Reverse-engineered context-sensitive emulation,Female,Lao People's Democratic Republic,2016-06-10 10:11:00,1,Asia,Lao People's Democratic Republic,10:00,Friday
46.61,45,60641.09,174.88,Secured 24hour policy,Female,Micronesia,2016-04-20 21:49:00,1,Oceania,Micronesia,21:00,Wednesday
46.61,41,55121.65,126.39,Face-to-face even-keeled website,Female,El Salvador,2016-03-08 05:48:00,1,North America,El Salvador,05:00,Tuesday
47.48,29,53431.35,158.56,Multi-channeled scalable moratorium,Female,South Africa,2016-05-03 16:02:00,1,Africa,South Africa,16:00,Tuesday
55.6,39,42993.48,199.39,Organized global flexibility,Male,Ethiopia,2016-02-09 07:21:00,0,Africa,Ethiopia,07:00,Tuesday
81.22,33,60953.93,120.75,Advanced modular Local Area Network,Female,Indonesia,2016-03-03 22:31:00,0,Asia,Indonesia,22:00,Thursday
88.04,49,70005.51,187.76,Optional multi-state hardware,Female,Sao Tome and Principe,2016-01-05 20:58:00,0,Africa,Sao Tome and Principe,20:00,Tuesday
80.3,58,62318.38,120.06,Universal empowering adapter,Female,Cayman Islands,2016-02-26 19:48:00,1,North America,Cayman Islands,19:00,Friday
51.24,36,59240.24,140.46,Multi-tiered stable leverage,Female,Fiji,2016-02-17 18:50:00,1,Oceania,Fiji,18:00,Wednesday
37.0,53,57877.15,111.94,Business-focused transitional solution,Male,Bolivia,2016-01-05 07:52:00,1,South America,Bolivia,07:00,Tuesday
61.22,45,59886.58,110.66,Enhanced homogeneous moderator,Male,Bosnia and Herzegovina,2016-03-05 12:03:00,1,Europe,Bosnia and Herzegovina,12:00,Saturday
81.75,19,73941.91,133.2,Stand-alone well-modulated product,Female,Indonesia,2016-06-10 11:31:00,0,Asia,Indonesia,11:00,Friday
34.78,27,36884.23,190.17,Advanced heuristic firmware,Female,United Arab Emirates,2016-02-19 20:49:00,0,Asia,United Arab Emirates,20:00,Friday
35.61,29,61172.07,158.56,Vision-oriented attitude-oriented Internet solution,Female,Saint Vincent and the Grenadines,2016-02-10 19:20:00,1,North America,Saint Vincent and the Grenadines,19:00,Wednesday
55.6,24,52252.91,182.2,Focused upward-trending core,Female,Saint Pierre and Miquelon,2016-03-31 20:55:00,0,North America,Saint Pierre and Miquelon,20:00,Thursday
65.59,39,65953.76,212.87,Optional full-range projection,Male,French Polynesia,2016-07-08 03:47:00,0,Oceania,France,03:00,Friday
89.05,50,57868.44,123.13,Team-oriented dynamic forecast,Female,Tonga,2016-05-19 14:30:00,1,Oceania,Tonga,14:00,Thursday
41.73,28,73608.99,217.37,Managed zero tolerance concept,Male,Luxembourg,2016-07-03 12:57:00,0,Europe,Luxembourg,12:00,Sunday
37.0,30,33293.78,201.58,Total 5thgeneration standardization,Female,Guinea,2016-06-29 10:50:00,1,Africa,Guinea,10:00,Wednesday
59.51,40,69718.19,167.22,Digitized content-based circuit,Female,Montenegro,2016-07-13 01:48:00,0,Europe,Montenegro,01:00,Wednesday
60.83,40,66291.67,221.98,Synergized coherent interface,Male,Belize,2016-05-30 20:08:00,1,North America,Belize,20:00,Monday
55.6,24,52252.91,182.2,Up-sized 6thgeneration moratorium,Female,Lebanon,2016-03-31 20:55:00,0,Asia,Lebanon,20:00,Thursday
50.87,26,53336.76,131.68,Business-focused real-time toolset,Female,United Arab Emirates,2016-06-10 03:56:00,0,Asia,United Arab Emirates,03:00,Friday
71.28,29,53431.35,120.06,Vision-oriented asynchronous Internet solution,Female,Uganda,2016-01-27 18:25:00,1,Africa,Uganda,18:00,Wednesday
82.07,34,59785.94,243.61,Team-oriented transitional methodology,Male,Namibia,2016-02-27 08:52:00,1,Africa,Namibia,08:00,Saturday
89.0,40,73882.91,132.63,Synergized coherent interface,Male,Honduras,2016-06-20 08:22:00,0,North America,Honduras,08:00,Monday
80.46,25,50506.44,241.03,Pre-emptive next generation Internet solution,Male,Georgia,2016-04-07 15:18:00,0,Asia,Georgia,15:00,Thursday
51.24,40,38067.08,221.98,User-friendly upward-trending intranet,Female,Uganda,2016-02-17 20:22:00,1,Africa,Uganda,20:00,Wednesday
82.07,44,65883.39,122.31,Ameliorated discrete extranet,Female,Bangladesh,2016-05-09 21:54:00,1,Asia,Bangladesh,21:00,Monday
78.7,40,40468.53,167.22,Seamless optimal contingency,Female,Cayman Islands,2016-02-27 12:34:00,1,North America,Cayman Islands,12:00,Saturday
40.04,34,59785.94,160.03,Cloned explicit middleware,Female,Turkmenistan,2016-02-27 08:52:00,0,Asia,Turkmenistan,08:00,Saturday
63.45,31,39799.73,207.17,Realigned tangible collaboration,Female,Croatia,2016-01-03 07:13:00,0,Europe,Croatia,07:00,Sunday
80.3,29,69718.19,115.6,Digitized zero-defect implementation,Female,Senegal,2016-06-12 21:21:00,0,Africa,Senegal,21:00,Sunday
54.88,40,63394.41,140.46,Fully-configurable incremental Graphical User Interface,Female,Angola,2016-07-03 04:11:00,0,Africa,Angola,04:00,Sunday
80.31,44,78119.5,160.49,Grass-roots empowering paradigm,Female,Gabon,2016-06-30 00:19:00,0,Africa,Gabon,00:00,Thursday
42.04,37,67132.46,201.58,Cross-group non-volatile secured line,Female,Belgium,2016-01-08 22:47:00,0,Europe,Belgium,22:00,Friday
80.46,25,50671.6,241.03,Focused systemic benchmark,Male,Georgia,2016-07-08 17:14:00,0,Asia,Georgia,17:00,Friday
51.87,49,45632.51,168.34,Devolved human-resource circuit,Female,Netherlands,2016-04-04 20:01:00,1,Europe,Netherlands,20:00,Monday
78.7,40,62669.59,221.98,Front-line system-worthy flexibility,Male,Greece,2016-04-28 18:34:00,0,Europe,Greece,18:00,Thursday
56.57,52,73049.3,209.72,Front-line actuating functionalities,Male,Dominican Republic,2016-06-16 02:01:00,1,North America,Dominican Republic,02:00,Thursday
75.55,27,63879.72,190.17,Face-to-face analyzing encryption,Female,Antigua and Barbuda,2016-05-08 22:24:00,1,North America,Antigua and Barbuda,22:00,Sunday
37.87,33,39616.0,120.75,Focused coherent success,Female,Myanmar,2016-06-16 20:24:00,0,Asia,Myanmar,20:00,Thursday
51.24,36,59886.58,115.26,De-engineered mobile infrastructure,Male,French Polynesia,2016-07-08 03:47:00,0,Oceania,France,03:00,Friday
41.73,49,40763.13,195.69,Streamlined homogeneous analyzer,Male,Australia,2016-02-08 14:02:00,1,Oceania,Australia,14:00,Monday
71.9,31,51739.63,207.17,Realigned tangible collaboration,Female,Madagascar,2016-05-25 00:34:00,0,Africa,Madagascar,00:00,Wednesday
74.63,29,61172.07,216.49,Mandatory coherent groupware,Female,Burundi,2016-06-19 22:08:00,0,Africa,Burundi,22:00,Sunday
59.05,34,43974.49,187.09,Team-oriented transitional methodology,Female,Brunei Darussalam,2016-02-20 09:54:00,1,Asia,Brunei Darussalam,09:00,Saturday
55.6,35,25603.93,236.87,Persevering reciprocal firmware,Female,French Southern Territories,2016-01-26 02:47:00,1,Antarctica,France,02:00,Tuesday
41.89,35,25603.93,236.87,Optional multi-state hardware,Female,Hong Kong,2016-04-07 15:18:00,0,Asia,Hong Kong,15:00,Thursday
89.0,40,44248.52,221.98,Synergized coherent interface,Male,Belize,2016-03-12 07:18:00,1,North America,Belize,07:00,Saturday
66.12,19,79332.33,163.0,Self-enabling local strategy,Female,Burundi,2016-04-04 20:01:00,0,Africa,Burundi,20:00,Monday
55.6,54,48867.36,177.55,Virtual scalable secured line,Female,French Guiana,2016-06-25 18:17:00,0,South America,French Guiana,18:00,Saturday
37.0,30,57877.15,244.91,Managed 6thgeneration hierarchy,Male,Bolivia,2016-05-08 10:25:00,0,South America,Bolivia,10:00,Sunday
80.03,44,57846.68,231.48,Quality-focused scalable utilization,Male,Czech Republic,2016-03-02 06:35:00,1,Europe,Czech Republic,06:00,Wednesday
